anime_id,name,genre,type,episodes,rating,members,image_url
6169,Tenjou-jin to Akuto-jin Saigo no Tatakai,"Action, Fantasy, Magic, Super Power, Supernatural",Movie,1,7.3,5223,https://cdn.myanimelist.net/images/anime/1620/94336.jpg
178,Ultra Maniac,"Comedy, Magic, Romance, School, Shoujo",TV,26,7.3,20062,https://cdn.myanimelist.net/images/anime/8/53571.jpg
1920,Urusei Yatsura Movie 1: Only You,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.3,3818,https://cdn.myanimelist.net/images/anime/1034/134474.jpg
1932,Yes! Precure 5,"Action, Fantasy, Magic, School, Shoujo",TV,49,7.3,6390,https://cdn.myanimelist.net/images/anime/4/7535.jpg
23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.","Comedy, Drama, Romance, Sci-Fi, Slice of Life",Special,1,7.29,19772,https://cdn.myanimelist.net/images/anime/13/63493.jpg
30205,Aoharu x Kikanjuu,"Action, Comedy, Shounen, Sports",TV,12,7.29,97674,https://cdn.myanimelist.net/images/anime/4/76271.jpg
6164,Aoi Hana,"Romance, Shoujo Ai, Slice of Life",TV,11,7.29,43279,https://cdn.myanimelist.net/images/anime/3/80255.jpg
1736,B&#039;T X Neo,"Action, Adventure, Shounen",OVA,14,7.29,2864,https://cdn.myanimelist.net/images/anime/1004/138838.jpg
2589,Black Cat Special,"Action, Comedy, Shounen",Special,1,7.29,15333,https://cdn.myanimelist.net/images/anime/5/22527.jpg
4071,Black Jack (TV): Hizouban Specials,Adventure,Special,2,7.29,1707,https://cdn.myanimelist.net/images/anime/2/7416.jpg
12079,Black★Rock Shooter,"Action, Music",Music,1,7.29,40641,https://cdn.myanimelist.net/images/anime/5/53909.jpg
526,Boku no Chikyuu wo Mamotte,"Drama, Sci-Fi, Shoujo",OVA,6,7.29,7254,https://cdn.myanimelist.net/images/anime/5/25035.jpg
21437,Buddy Complex,"Action, Mecha, Sci-Fi",TV,13,7.29,44006,https://cdn.myanimelist.net/images/anime/12/57303.jpg
6460,Crayon Shin-chan Movie 05: Ankoku Tamatama Daitsuiseki,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.29,1640,https://cdn.myanimelist.net/images/anime/3/22021.jpg
5216,D.C.if: Da Capo if,"Drama, Harem, Magic, Romance",OVA,2,7.29,11482,https://cdn.myanimelist.net/images/anime/2/25445.jpg
7081,Danball Senki,"Action, Kids, Mecha",TV,44,7.29,3682,https://cdn.myanimelist.net/images/anime/1574/94701.jpg
2123,Digimon X-Evolution,"Action, Adventure, Fantasy, Sci-Fi",Movie,1,7.29,12449,https://cdn.myanimelist.net/images/anime/1654/104884.jpg
2668,Doraemon Movie 20: Nobita no Uchuu Hyouryuuki,"Adventure, Comedy, Fantasy, Kids, Shounen, Space",Movie,1,7.29,1124,https://cdn.myanimelist.net/images/anime/1242/133732.jpg
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,"Comedy, Fantasy, Magic, Shoujo",Movie,1,7.29,2861,https://cdn.myanimelist.net/images/anime/1480/142445.jpg
652,Galaxy Angel Z,"Comedy, Sci-Fi",TV,9,7.29,6616,https://cdn.myanimelist.net/images/anime/5/29793.jpg
395,Gantz 2nd Stage,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.29,87240,https://cdn.myanimelist.net/images/anime/10/23247.jpg
1490,Ginga Tetsudou Monogatari,"Action, Adventure, Drama, Sci-Fi, Space",TV,26,7.29,5947,https://cdn.myanimelist.net/images/anime/1170/121597.jpg
8120,Gotou ni Naritai.,"Drama, School, Slice of Life",Movie,1,7.29,1201,https://cdn.myanimelist.net/images/anime/1831/112918.jpg
5041,Guin Saga,"Adventure, Fantasy",TV,26,7.29,26176,https://cdn.myanimelist.net/images/anime/4/75553.jpg
1371,Hi no Tori,"Adventure, Drama, Historical, Sci-Fi, Supernatural",TV,13,7.29,4247,https://cdn.myanimelist.net/images/manga/3/159419.jpg
1116,Junkers Come Here,"Drama, Slice of Life",Movie,1,7.29,2858,https://cdn.myanimelist.net/images/anime/1607/108036.jpg
26441,Junketsu no Maria,"Comedy, Fantasy, Historical, Magic, Seinen",TV,12,7.29,75460,https://cdn.myanimelist.net/images/anime/1940/98844.jpg
6954,Kara no Kyoukai: Shuushou,Mystery,Special,1,7.29,45718,https://cdn.myanimelist.net/images/anime/13/54389.jpg
1556,Kikoushi Enma,"Demons, Ecchi, Fantasy, Horror, Magic, Seinen, Supernatural",OVA,4,7.29,11902,https://cdn.myanimelist.net/images/anime/8/50391.jpg
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",Movie,1,7.29,786,https://cdn.myanimelist.net/images/anime/8/58875.jpg
5079,Kurokami The Animation,"Action, Martial Arts, Super Power",TV,23,7.29,72750,https://cdn.myanimelist.net/images/anime/12/78669.jpg
10456,Kyoukaisenjou no Horizon,"Action, Fantasy",TV,13,7.29,90977,https://cdn.myanimelist.net/images/anime/6/38227.jpg
1413,Lupin III: Alcatraz Connection,"Action, Adventure, Comedy, Shounen",Special,1,7.29,3242,https://cdn.myanimelist.net/images/anime/1899/134187.jpg
276,Mahoromatic: Automatic Maiden,"Comedy, Ecchi, Military, Romance, Sci-Fi",TV,12,7.29,36656,https://cdn.myanimelist.net/images/anime/13/23051.jpg
352,Motto! Ojamajo Doremi,"Comedy, Fantasy, Magic, Shoujo",TV,50,7.29,8760,https://cdn.myanimelist.net/images/anime/5/36629.jpg
6023,Nogizaka Haruka no Himitsu: Purezza,"Comedy, Ecchi, Romance",TV,12,7.29,45161,https://cdn.myanimelist.net/images/anime/10/74013.jpg
2947,Ojamajo Doremi Sharp Movie,"Kids, Magic, Shoujo",Movie,1,7.29,2037,https://cdn.myanimelist.net/images/anime/8/40405.jpg
2108,Rockman.EXE Axess,"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,51,7.29,9025,https://cdn.myanimelist.net/images/anime/1409/133686.jpg
1362,Street Fighter II: The Movie,"Action, Martial Arts, Shounen",Movie,1,7.29,15421,https://cdn.myanimelist.net/images/anime/8/76411.jpg
1731,Tales of Symphonia The Animation: Sylvarant-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,4,7.29,35730,https://cdn.myanimelist.net/images/anime/3/77063.jpg
3593,Utawarerumono OVA,"Action, Comedy, Fantasy",OVA,3,7.29,13738,https://cdn.myanimelist.net/images/anime/2/46847.jpg
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,"Comedy, School, Shounen, Slice of Life",TV,12,7.29,257925,https://cdn.myanimelist.net/images/anime/12/51619.jpg
3692,Yes! Precure 5 GoGo!,"Action, Fantasy, Magic, School, Shoujo",TV,48,7.29,3619,https://cdn.myanimelist.net/images/anime/1149/90381.jpg
550,Yu☆Gi☆Oh!,"Action, Comedy, Fantasy, Game, Shounen",TV,27,7.29,89243,https://cdn.myanimelist.net/images/anime/4/47487.jpg
8894,Yume-iro Pâtissière: Mune Kyun Tropical Island!,"Kids, School, Shoujo",Special,1,7.29,5984,https://cdn.myanimelist.net/images/anime/4/64869.jpg
19759,Ansatsu Kyoushitsu,"Action, Comedy, Shounen",Special,1,7.28,35230,https://cdn.myanimelist.net/images/anime/5/75639.jpg
1498,Black Blood Brothers,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",TV,12,7.28,68626,https://cdn.myanimelist.net/images/anime/5/13804.jpg
30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,"Action, Mecha, Military",Movie,1,7.28,23592,https://cdn.myanimelist.net/images/anime/2/77640.jpg
974,Dead Leaves,"Adventure, Comedy, Psychological, Sci-Fi",Movie,1,7.28,40717,https://cdn.myanimelist.net/images/anime/1827/112657.jpg
24031,Denki-gai no Honya-san,"Comedy, Seinen, Slice of Life",TV,12,7.28,61228,https://cdn.myanimelist.net/images/anime/13/68705.jpg
2222,Dr. Slump: Arale-chan,"Comedy, Sci-Fi, Shounen, Slice of Life",TV,243,7.28,5330,https://cdn.myanimelist.net/images/anime/9/38381.jpg
14829,Fate/kaleid liner Prisma☆Illya,"Action, Comedy, Fantasy, Magic",TV,10,7.28,100392,https://cdn.myanimelist.net/images/anime/1773/121542.jpg
19159,Genshiken Nidaime OVA,"Comedy, Parody, Slice of Life",OVA,1,7.28,8892,https://cdn.myanimelist.net/images/anime/12/57145.jpg
1140,Giniro no Kami no Agito,"Adventure, Drama, Fantasy, Romance, Sci-Fi",Movie,1,7.28,45084,https://cdn.myanimelist.net/images/anime/9/83824.jpg
6463,Hoshi wo Katta Hi,"Kids, Sci-Fi",Movie,1,7.28,2814,https://cdn.myanimelist.net/images/anime/1587/139423.jpg
20457,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural",TV,10,7.28,65402,https://cdn.myanimelist.net/images/anime/8/64897.jpg
34178,Inazuma Eleven: Outer Code,Sports,ONA,Unknown,7.28,1072,https://cdn.myanimelist.net/images/anime/1956/104383.jpg
2542,Lady Georgie,"Drama, Historical, Romance, Shoujo",TV,45,7.28,4157,https://cdn.myanimelist.net/images/anime/1271/92965.jpg
189,Love Hina,"Comedy, Ecchi, Harem, Romance, Shounen, Slice of Life",TV,24,7.28,156627,https://cdn.myanimelist.net/images/anime/1153/99366.jpg
1414,Lupin III: Tenshi no Tactics - Yume no Kakera wa Koroshi no Kaori,"Action, Adventure, Comedy, Shounen",Special,1,7.28,3183,https://cdn.myanimelist.net/images/anime/10/27604.jpg
24455,Madan no Ou to Vanadis,"Adventure, Ecchi, Fantasy, Harem, Romance",TV,13,7.28,114612,https://cdn.myanimelist.net/images/anime/3/64911.jpg
2834,Miracle☆Girls,"Drama, Magic, Shoujo",TV,51,7.28,2033,https://cdn.myanimelist.net/images/anime/11/21213.jpg
4134,Naruto Shippuuden: Shippuu! &quot;Konoha Gakuen&quot; Den,Comedy,Special,1,7.28,34056,https://cdn.myanimelist.net/images/anime/1565/111305.jpg
3111,Nasu: Suitcase no Wataridori,"Drama, Seinen, Sports",OVA,1,7.28,1843,https://cdn.myanimelist.net/images/anime/1340/133561.jpg
14293,Nerawareta Gakuen,"Romance, School, Sci-Fi",Movie,1,7.28,44787,https://cdn.myanimelist.net/images/anime/2/43807.jpg
613,Onmyou Taisenki,"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.28,3945,https://cdn.myanimelist.net/images/anime/1971/100952.jpg
12673,Papa no Iukoto wo Kikinasai!: Pokkapoka,"Comedy, Romance, Slice of Life",Special,1,7.28,22414,https://cdn.myanimelist.net/images/anime/12/78213.jpg
8133,Precure All Stars Movie DX2: Kibou no Hikari☆Rainbow Jewel wo Mamore!,"Action, Fantasy, Magic, Shoujo",Movie,1,7.28,3046,https://cdn.myanimelist.net/images/anime/1399/142441.jpg
28215,Saint Seiya: Soul of Gold,"Action, Adventure, Fantasy, Sci-Fi, Shounen",ONA,13,7.28,11992,https://cdn.myanimelist.net/images/anime/1052/122018.jpg
23987,Sarusuberi: Miss Hokusai,"Drama, Historical, Supernatural",Movie,1,7.28,7034,https://cdn.myanimelist.net/images/anime/7/72531.jpg
1108,Senkaiden Houshin Engi,"Adventure, Fantasy, Historical, Magic, Shounen, Supernatural",TV,26,7.28,10449,https://cdn.myanimelist.net/images/anime/1004/94169.jpg
1080,Sentou Yousei Yukikaze,"Action, Drama, Military, Psychological, Sci-Fi, Space",OVA,5,7.28,9957,https://cdn.myanimelist.net/images/anime/7/32707.jpg
1531,Shakugan no Shana SP: Koi to Onsen no Kougai Gakushuu!,"Comedy, Ecchi, Fantasy, Romance, Slice of Life",OVA,1,7.28,26234,https://cdn.myanimelist.net/images/anime/1416/113270.jpg
4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life",TV,14,7.28,243448,https://cdn.myanimelist.net/images/anime/8/75377.jpg
2747,Tetsuwan Atom,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",TV,193,7.28,5332,https://cdn.myanimelist.net/images/anime/1967/129099.jpg
12695,Tight-rope,"Romance, Shounen Ai",OVA,2,7.28,18866,https://cdn.myanimelist.net/images/anime/2/38305.jpg
5397,Usavich III,Comedy,TV,13,7.28,3038,https://cdn.myanimelist.net/images/anime/6/15659.jpg
6951,Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna,"Adventure, Game, Shounen",Special,1,7.28,18651,https://cdn.myanimelist.net/images/anime/3/30085.jpg
5196,Aria The Origination Picture Drama,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,7,7.27,7014,https://cdn.myanimelist.net/images/anime/13/36237.jpg
369,Boogiepop wa Warawanai: Boogiepop Phantom,"Dementia, Drama, Horror, Mystery, Psychological, Supernatural",TV,12,7.27,47280,https://cdn.myanimelist.net/images/anime/1327/95777.jpg
2036,Cosmic Baton Girl Comet-san,"Adventure, Comedy, Drama, Magic, Sci-Fi",TV,43,7.27,1763,https://cdn.myanimelist.net/images/anime/1710/95290.jpg
1352,Cyber City Oedo 808,"Action, Adventure, Police, Sci-Fi",OVA,3,7.27,8970,https://cdn.myanimelist.net/images/anime/8/58763.jpg
34349,Diamond no Ace: Second Season OVA,"Comedy, School, Shounen, Sports",OVA,2,7.25,1885,https://cdn.myanimelist.net/images/anime/12/83218.jpg
2657,Doraemon Movie 08: Nobita to Ryuu no Kishi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.27,1342,https://cdn.myanimelist.net/images/anime/1415/133671.jpg
31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.27,408,https://cdn.myanimelist.net/images/anime/7/78157.jpg
10842,Fullmetal Alchemist: The Sacred Star of Milos Specials,"Comedy, Fantasy, Magic",ONA,4,7.27,11981,https://cdn.myanimelist.net/images/anime/9/29928.jpg
1845,Gaiking: Legend of Daiku-Maryu,"Action, Mecha, Sci-Fi",TV,39,7.27,2640,https://cdn.myanimelist.net/images/anime/13/74215.jpg
384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335,https://cdn.myanimelist.net/images/anime/13/5998.jpg
2400,Ghost Sweeper GS Mikami,"Comedy, Supernatural",TV,45,7.27,5118,https://cdn.myanimelist.net/images/anime/10/82594.jpg
2416,Grander Musashi RV,"Adventure, Sports",TV,39,7.27,987,https://cdn.myanimelist.net/images/anime/1819/94254.jpg
650,Gunsmith Cats,"Action, Comedy, Police, Seinen",OVA,3,7.27,15176,https://cdn.myanimelist.net/images/manga/1/186048.jpg
18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,"Comedy, Parody, Sci-Fi",OVA,1,7.27,14622,https://cdn.myanimelist.net/images/anime/10/50123.jpg
990,Kamisama Kazoku,"Comedy, Drama, Fantasy, Romance",TV,13,7.27,32828,https://cdn.myanimelist.net/images/anime/6/2566.jpg
144,Kanon,"Drama, Romance, Slice of Life, Supernatural",TV,13,7.27,41960,https://cdn.myanimelist.net/images/anime/1362/128746.jpg
1145,Kaze no Youjinbou,"Action, Drama, Mystery, Shounen",TV,25,7.27,5646,https://cdn.myanimelist.net/images/anime/2/67573.jpg
1086,Kenran Butou Sai: The Mars Daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",TV,26,7.27,13265,https://cdn.myanimelist.net/images/anime/9/74046.jpg
3670,Kikou Souseiki Mospeada,"Action, Mecha, Military",TV,25,7.27,4420,https://cdn.myanimelist.net/images/anime/1252/122672.jpg
10152,Kimi ni Todoke 2nd Season: Kataomoi,"Romance, Shoujo",Special,1,7.27,35243,https://cdn.myanimelist.net/images/anime/1311/121574.jpg
4198,Koutetsu Jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",TV,46,7.27,1093,https://cdn.myanimelist.net/images/manga/3/53969.jpg
17819,Kyoto Animation: Suiei-hen,Sports,Special,1,7.27,8347,https://cdn.myanimelist.net/images/anime/4/51881.jpg
279,Kyougoku Natsuhiko: Kousetsu Hyaku Monogatari,"Fantasy, Historical, Horror, Mystery, Psychological, Supernatural",TV,13,7.27,20859,https://cdn.myanimelist.net/images/anime/2/30681.jpg
5019,Lupin III: Sweet Lost Night - Mahou no Lamp wa Akumu no Yokan,"Adventure, Comedy, Shounen",Special,1,7.27,2338,https://cdn.myanimelist.net/images/anime/3/14156.jpg
1968,Mobile Suit Zeta Gundam: A New Translation II - Lovers,"Drama, Mecha, Military, Romance, Sci-Fi, Space",Movie,1,7.27,5772,https://cdn.myanimelist.net/images/anime/1183/94730.jpg
1941,Moonlight Mile 1st Season: Lift Off,"Adventure, Drama, Sci-Fi, Space",TV,12,7.27,6037,https://cdn.myanimelist.net/images/anime/1543/134894.jpg
10686,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,"Action, Adventure, Martial Arts, Shounen, Super Power",Movie,1,7.27,30378,https://cdn.myanimelist.net/images/anime/9/30813.jpg
31645,Persona 5 the Animation: The Day Breakers,"Action, Fantasy, Seinen, Supernatural",Special,1,7.27,12779,https://cdn.myanimelist.net/images/anime/13/81869.jpg
27539,Pikmin Short Movies,"Fantasy, Kids",Movie,3,7.27,406,https://cdn.myanimelist.net/images/anime/1715/113121.jpg
2283,Red Baron,"Action, Mecha, Sci-Fi, Shounen",TV,49,7.27,1188,https://cdn.myanimelist.net/images/anime/1596/103314.jpg
1236,SF Saiyuuki Starzinger,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,73,7.27,1199,https://cdn.myanimelist.net/images/anime/8/45698.jpg
5702,Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,"Action, Fantasy, Magic, Romance, Super Power",TV,9,7.27,24799,https://cdn.myanimelist.net/images/anime/1221/118907.jpg
4162,Taiho Shichau zo: Nagisa no Koutsuu Yuudou,"Action, Comedy, Police, Seinen",Special,1,7.27,2444,https://cdn.myanimelist.net/images/anime/11/21617.jpg
1144,Tenchi Muyou! in Love 2: Haruka Naru Omoi,"Drama, Romance, Sci-Fi, Shounen",Movie,1,7.27,10233,https://cdn.myanimelist.net/images/anime/1224/95301.jpg
4705,Tengen Toppa Gurren Lagann: Parallel Works,Music,Music,8,7.27,22213,https://cdn.myanimelist.net/images/anime/13/23351.jpg
22689,Terra Formars: Bugs 2-hen,"Action, Horror, Sci-Fi, Space",OVA,2,7.27,21616,https://cdn.myanimelist.net/images/anime/1149/97842.jpg
16866,Tonari no Kaibutsu-kun: Tonari no Gokudou-kun,"Comedy, Historical, Romance, Shoujo",OVA,1,7.27,46837,https://cdn.myanimelist.net/images/anime/8/53925.jpg
17699,Toriko Movie: Bishokushin no Special Menu,"Action, Adventure, Fantasy, Shounen",Movie,1,7.27,3077,https://cdn.myanimelist.net/images/anime/6/47417.jpg
6567,Urusei Yatsura: The Shougaibutsu Suieitaikai,"Action, Comedy, Romance, School, Sci-Fi",Special,1,7.27,1848,https://cdn.myanimelist.net/images/anime/13/38671.jpg
3738,Usavich II,"Adventure, Comedy",TV,13,7.27,3382,https://cdn.myanimelist.net/images/anime/5/15661.jpg
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,"Music, Shoujo",Movie,1,7.26,1028,https://cdn.myanimelist.net/images/anime/6/74230.jpg
2225,Alps no Shoujo Heidi,"Drama, Historical, Slice of Life",TV,52,7.26,12014,https://cdn.myanimelist.net/images/anime/1338/110897.jpg
10647,Ao no Exorcist: Ura Ex,"Action, Fantasy, Shounen, Supernatural",Special,10,7.26,43615,https://cdn.myanimelist.net/images/anime/11/38149.jpg
2825,Arabian Nights: Sindbad no Bouken (TV),"Adventure, Fantasy, Magic, Romance",TV,52,7.26,2631,https://cdn.myanimelist.net/images/anime/2/31935.jpg
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,"Comedy, School",Special,6,7.27,3817,https://cdn.myanimelist.net/images/anime/11/75276.jpg
9645,Be-Bop Highschool,"Comedy, School, Seinen",OVA,7,7.26,1180,https://cdn.myanimelist.net/images/anime/1331/111940.jpg
31417,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,"Comedy, Magic, School, Slice of Life",TV,12,7.26,13346,https://cdn.myanimelist.net/images/anime/13/79937.jpg
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.26,1479,https://cdn.myanimelist.net/images/anime/1429/94854.jpg
4586,Daisuki! BuBu ChaCha,Kids,TV,26,7.26,800,https://cdn.myanimelist.net/images/anime/9/46873.jpg
2659,Doraemon Movie 14: Nobita to Buriki no Labyrinth,Fantasy,Movie,1,7.26,1181,https://cdn.myanimelist.net/images/anime/4/72419.jpg
4798,Druaga no Tou: The Aegis of Uruk - Jil no Bouken,"Adventure, Fantasy",Special,1,7.26,10516,https://cdn.myanimelist.net/images/anime/8/60801.jpg
6361,ef: A Tale of Memories. - Prologue,"Drama, Music",Special,1,7.26,21002,https://cdn.myanimelist.net/images/anime/13/26046.jpg
13183,Fate/Zero Remix,"Action, Fantasy, Supernatural",Special,2,7.26,10824,https://cdn.myanimelist.net/images/anime/1629/122105.jpg
380,Fushigi Yuugi OVA,"Adventure, Comedy, Fantasy, Historical, Romance, Shoujo",OVA,3,7.26,14863,https://cdn.myanimelist.net/images/anime/1171/92443.jpg
27567,Fushigi Yuugi Special: Nakago Shikkari Shinasai!,Comedy,Special,2,7.25,943,https://cdn.myanimelist.net/images/anime/12/66771.jpg
243,Gravitation,"Comedy, Music, Romance, Shoujo, Shounen Ai",TV,13,7.26,67916,https://cdn.myanimelist.net/images/anime/4/21856.jpg
1016,Gunnm,"Drama, Mecha, Sci-Fi, Shounen",OVA,2,7.26,22648,https://cdn.myanimelist.net/images/manga/3/274715.jpg
3299,H2O: Footprints in the Sand,"Harem, Romance, School",TV,12,7.26,64975,https://cdn.myanimelist.net/images/anime/1762/133884.jpg
9958,Hayate no Gotoku! Heaven Is a Place on Earth,"Comedy, Harem, Parody",Movie,1,7.26,22973,https://cdn.myanimelist.net/images/anime/13/29542.jpg
23153,Hayate no Gotoku! OVA,"Comedy, Harem, Parody, Romance, Shounen",OVA,3,7.26,6001,https://cdn.myanimelist.net/images/anime/2/70353.jpg
3946,Jarinko Chie,"Comedy, Drama, Slice of Life",Movie,1,7.26,1406,https://cdn.myanimelist.net/images/anime/1398/112401.jpg
2602,Kenkou Zenrakei Suieibu Umishou,"Comedy, Ecchi, School, Shounen, Sports",TV,13,7.26,25814,https://cdn.myanimelist.net/images/manga/2/56923.jpg
5717,Kiniro no Corda: Secondo Passo,"Harem, Music, School, Shoujo",Special,2,7.26,24379,https://cdn.myanimelist.net/images/anime/8/13179.jpg
31610,Kyoukai no Rinne (TV) 2nd Season,"Comedy, Romance, School, Shounen, Supernatural",TV,25,7.26,15519,https://cdn.myanimelist.net/images/anime/7/79665.jpg
631,Mahoromatic Summer Special,"Comedy, Ecchi, Romance, Sci-Fi",Special,1,7.26,7945,https://cdn.myanimelist.net/images/anime/1830/134573.jpg
629,Mahoutsukai Tai! OVA,"Comedy, Fantasy, Magic, Romance, Sci-Fi",OVA,6,7.26,4460,https://cdn.myanimelist.net/images/anime/3/88476.jpg
14817,Mouretsu Pirates: Abyss of Hyperspace,"Sci-Fi, Space",Movie,1,7.26,7787,https://cdn.myanimelist.net/images/anime/3/58361.jpg
12979,Naruto SD: Rock Lee no Seishun Full-Power Ninden,"Action, Comedy, Parody",TV,51,7.26,29989,https://cdn.myanimelist.net/images/anime/13/36475.jpg
19511,Naruto Shippuuden: Sunny Side Battle,"Action, Comedy, Martial Arts, Shounen, Super Power",Special,1,7.26,13014,https://cdn.myanimelist.net/images/anime/1047/91638.jpg
4191,Popolocrois Monogatari,"Adventure, Fantasy",TV,25,7.26,1260,https://cdn.myanimelist.net/images/anime/2/17877.jpg
15649,Puchimas!: Petit iDOLM@STER,"Comedy, Slice of Life",ONA,64,7.26,9208,https://cdn.myanimelist.net/images/anime/6/44680.jpg
2110,Rockman.EXE Beast,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",TV,25,7.26,4006,https://cdn.myanimelist.net/images/anime/1358/98824.jpg
3624,Seimei no Kagaku: Micro Patrol,Adventure,TV,26,7.26,801,https://cdn.myanimelist.net/images/anime/5/6208.jpg
22859,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie Lite,Comedy,Special,1,7.26,13238,https://cdn.myanimelist.net/images/anime/8/59343.jpg
33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,7.26,10434,https://cdn.myanimelist.net/images/anime/3/79178.jpg
3044,Tetsuwan Atom (1980),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,52,7.26,5743,https://cdn.myanimelist.net/images/anime/1967/129099.jpg
2816,Toushou Daimos,"Adventure, Drama, Mecha, Romance, Sci-Fi, Shounen",TV,44,7.26,3100,https://cdn.myanimelist.net/images/anime/11/79101.jpg
732,Vampire Hunter D,"Action, Horror, Sci-Fi, Supernatural, Vampire",Movie,1,7.26,42377,https://cdn.myanimelist.net/images/anime/1571/135153.jpg
394,Ai Yori Aoshi: Enishi,"Comedy, Drama, Harem, Romance, Slice of Life",TV,12,7.25,37944,https://cdn.myanimelist.net/images/anime/10/71425.jpg
14027,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"Comedy, Romance, School, Seinen",OVA,1,7.25,59965,https://cdn.myanimelist.net/images/anime/3/39215.jpg
9539,Cardfight!! Vanguard,"Action, Adventure, Demons, Game, Shounen",TV,65,7.25,24821,https://cdn.myanimelist.net/images/anime/1508/125013.jpg
5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,7.25,22926,https://cdn.myanimelist.net/images/anime/11/14894.jpg
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929,https://cdn.myanimelist.net/images/anime/1048/117727.jpg
2662,Doraemon Movie 02: Nobita no Uchuu Kaitakushi,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.25,1075,https://cdn.myanimelist.net/images/anime/8/72406.jpg
2664,Doraemon Movie 19: Nobita no Nankai Daibouken,"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.25,1327,https://cdn.myanimelist.net/images/anime/2/72424.jpg
5760,Dororo to Hyakkimaru,"Action, Adventure, Supernatural",TV,26,7.25,1238,https://cdn.myanimelist.net/images/anime/1879/100467.jpg
4246,Eureka Seven: Pocket ga Niji de Ippai,"Adventure, Mecha, Romance, Sci-Fi",Movie,1,7.25,32514,https://cdn.myanimelist.net/images/anime/8/12896.jpg
1534,Futari wa Precure: Splash☆Star,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,7.25,5384,https://cdn.myanimelist.net/images/anime/3/7534.jpg
12419,Guilty Crown Kiseki: Reassortment,"Action, Sci-Fi, Super Power",Special,1,7.25,21388,https://cdn.myanimelist.net/images/anime/3/34931.jpg
13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, Super Power",TV,12,7.25,156044,https://cdn.myanimelist.net/images/anime/9/74047.jpg
11785,Haiyore! Nyaruko-san,"Comedy, Parody, Sci-Fi",TV,12,7.25,154595,https://cdn.myanimelist.net/images/anime/6/49081.jpg
2264,Jungle Taitei Movie (1997),"Adventure, Fantasy",Movie,1,7.25,1771,https://cdn.myanimelist.net/images/anime/1367/99917.jpg
28869,Kaitou Joker 2nd Season,"Adventure, Comedy, Mystery, Shounen",TV,13,7.25,2655,https://cdn.myanimelist.net/images/anime/9/72812.jpg
